71.91766936976317,-32.109643286887966,17.267173810693212
73.17625589967113,-31.63465714891507,16.99965584756103
73.32856729847401,-30.30278370281517,17.49492514915106
74.34312328633972,-29.971510452847618,17.254339406667754
72.62506695501234,-29.614044836006872,17.015486784609678
73.20877678734328,-30.26345695652798,18.58265229497961
70.89180969242955,-31.965739754197056,16.33329081797404
71.1496799461288,-31.148789557287447,14.831344349297904
69.61471682276111,-32.487103373357456,16.590468668148514
68.85540099506314,-32.317050019162735,15.832471326272696
69.32685985087926,-33.18251549470548,17.776828866555597
68.02295658125311,-33.711002823316484,18.042040136267563
67.60020017070474,-34.22280668884556,19.24733773072062
68.17092558849143,-34.2812470546534,20.324377422160463
66.31282263222481,-34.687561185578595,19.11137779055557
65.80743346820347,-35.009125930892026,19.929157602287827
65.73050991091561,-34.34187730671896,17.84306956921671
66.98476410283894,-33.80310412248053,17.131347557562755
66.99215809185394,-33.5088167870148,15.941999930781778
65.11321018400103,-35.5496565422787,17.1494872997653
64.49972292766572,-36.12405978547559,17.857186758061715
65.87456986388584,-36.23781503648026,16.763672541550385
64.24250505095928,-35.03600613862839,16.01528847835345
63.50773611704716,-35.782197934991984,15.70051390926852
64.83689774368787,-34.74893746989033,15.143371209106459
63.421976464086534,-33.571691653498206,16.692165907215532
64.66904349575024,-33.24898831741711,17.975647042727893
65.07517179818427,-32.24024725227379,17.84989102891051
64.1634897623031,-33.29227858711579,18.946267751854275
70.38285685987898,-33.34190440657699,18.69048785444668
70.25257048169044,-33.89666779216995,19.61590214202516
71.66196536999163,-32.82430028415694,18.437078178488747
72.90331283749826,-33.113623569747084,19.60531049024351
